ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
2052490801,2052490801,0,0
2052490802,2052490802,0,0
2052490803,2052490803,0,0
2052490804,2052490804,0,0
2052490805,2052490805,0,0
2052490806,2052490806,0,0
2052490807,2052490807,0,0
2052490808,2052490808,0,0
2052490809,2052490809,0,0
2052490810,2052490810,0,0
2052490811,2052490811,0,0
2052490812,2052490812,0,0
2052490813,2052490813,0,0
2052490814,2052490814,0,0
2052490815,2052490815,0,0
2052490816,2052490816,0,0
2052490817,2052490817,0,0
2052490818,2052490818,0,0
2052490819,2052490819,0,0
2052490820,2052490820,0,0
2052490821,2052490821,0,0
2052490822,2052490822,0,0
2052490823,2052490823,0,0
2052490824,2052490824,0,0
2052490825,2052490825,0,0
2052490826,2052490826,0,0
2052490827,2052490827,0,0
2052490828,2052490828,0,0
2052490829,2052490829,0,0
2052490830,2052490830,0,0
2052490831,2052490831,0,0
2052490832,2052490832,0,0
2052490833,2052490833,0,0
2052490834,2052490834,0,0
2052490835,2052490835,0,0
2052490836,2052490836,0,0
2052490837,2052490837,0,0
2052490838,2052490838,0,0
2052490839,2052490839,0,0
2052490840,2052490840,0,0
2052490841,2052490841,0,0
2052490842,2052490842,0,0
2052490843,2052490843,0,0
2052490844,2052490844,0,0
2052490845,2052490845,0,0
2052490846,2052490846,0,0
2052490847,2052490847,0,0
2052490848,2052490848,0,0
2052490849,2052490849,0,0
2052490850,2052490850,0,0
2052490851,2052490851,0,0
2052490852,2052490852,0,0
2052490853,2052490853,0,0
2052490854,2052490854,0,0
2052490855,2052490855,0,0
2052490856,2052490856,0,0
2052490857,2052490857,0,0
2052490858,2052490858,0,0
2052490859,2052490859,0,0
2052490860,2052490860,0,0
2052490861,2052490861,0,0
2052490862,2052490862,0,0
2052490863,2052490863,0,0
2052490864,2052490864,0,0
2052490865,2052490865,0,0
2052490866,2052490866,0,0
2052490867,2052490867,0,0
2052490868,2052490868,0,0
2052490869,2052490869,0,0
2052490870,2052490870,0,0
2052490871,2052490871,0,0
2052490872,2052490872,0,0
2052490873,2052490873,0,0
2052490874,2052490874,0,0
2052490875,2052490875,0,0
2052490876,2052490876,0,0
2052490877,2052490877,0,0
2052490878,2052490878,0,0
2052490879,2052490879,0,0
2052490880,2052490880,0,0
2052490881,2052490881,0,0
2052490882,2052490882,0,0
2052490883,2052490883,0,0
2052490884,2052490884,0,0
2052490885,2052490885,0,0
2052490886,2052490886,0,0
2052490887,2052490887,0,0
2052490888,2052490888,0,0
2052490889,2052490889,0,0
2052490890,2052490890,0,0
2052490891,2052490891,0,0
2052490892,2052490892,0,0
2052490893,2052490893,0,0
2052490894,2052490894,0,0
2052490895,2052490895,0,0
2052490896,2052490896,0,0
2052490897,2052490897,0,0
2052490898,2052490898,0,0
2052490899,2052490899,0,0
2052490900,2052490900,0,0
2052490901,2052490901,0,0
2052490902,2052490902,0,0
2052490903,2052490903,0,0
2052490904,2052490904,0,0
2052490905,2052490905,0,0
2052490906,2052490906,0,0
2052490907,2052490907,0,0
2052490908,2052490908,0,0
2052490909,2052490909,0,0
2052490910,2052490910,0,0
2052490911,2052490911,0,0
2052490912,2052490912,0,0
2052490913,2052490913,0,0
2052490914,2052490914,0,0
2052490915,2052490915,0,0
2052490916,2052490916,0,0
2052490917,2052490917,0,0
2052490918,2052490918,0,0
2052490919,2052490919,0,0
2052490920,2052490920,0,0
2052490921,2052490921,0,0
2052490922,2052490922,0,0
2052490923,2052490923,0,0
2052490924,2052490924,0,0
2052490925,2052490925,0,0
2052490926,2052490926,0,0
2052490927,2052490927,0,0
2052490928,2052490928,0,0
2052490929,2052490929,0,0
2052490930,2052490930,0,0
2052490931,2052490931,0,0
2052490932,2052490932,0,0
2052490933,2052490933,0,0
2052490934,2052490934,0,0
2052490935,2052490935,0,0
2052490936,2052490936,0,0
2052490937,2052490937,0,0
2052490938,2052490938,0,0
2052490939,2052490939,0,0
2052490940,2052490940,0,0
2052490941,2052490941,0,0
2052490942,2052490942,0,0
2052490943,2052490943,0,0
2052490944,2052490944,0,0
2052490945,2052490945,0,0
2052490946,2052490946,0,0
2052490947,2052490947,0,0
2052490948,2052490948,0,0
2052490949,2052490949,0,0
2052490950,2052490950,0,0
2052490951,2052490951,0,0
2052490952,2052490952,0,0
2052490953,2052490953,0,0
2052490954,2052490954,0,0
2052490955,2052490955,0,0
2052490956,2052490956,0,0
2052490957,2052490957,0,0
2052490958,2052490958,0,0
2052490959,2052490959,0,0
2052490960,2052490960,0,0
2052490961,2052490961,0,0
2052490962,2052490962,0,0
2052490963,2052490963,0,0
2052490964,2052490964,0,0
